,Unnamed: 0,idx,Formation Energy,cif,Space group number
10,0,82,-2.1516839,"# generated using pymatgen
data_LiMnO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.86395106
_cell_length_b   3.08698432
_cell_length_c   9.98944776
_cell_angle_alpha   77.08979370
_cell_angle_beta   82.14594664
_cell_angle_gamma   62.61095820
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiMnO2
_chemical_formula_sum   'Li2 Mn2 O4'
_cell_volume   76.37564822
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.74252394  0.05979039  0.81798178  1
  Li  Li1  1  0.24089612  0.56084647  0.31799057  1
  Mn  Mn2  1  0.49171299  0.81004478  0.56799795  1
  Mn  Mn3  1  0.99373578  0.30969695  0.06787233  1
  O  O4  1  0.88155186  0.14417629  0.45165852  1
  O  O5  1  0.38273722  0.64429772  0.95160336  1
  O  O6  1  0.10217384  0.47569693  0.68434208  1
  O  O7  1  0.60440826  0.97491848  0.18411040  1
",2
11,12,29,-2.146851517,"# generated using pymatgen
data_LiMnO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.09938344
_cell_length_b   5.06355728
_cell_length_c   5.07028844
_cell_angle_alpha   99.96075019
_cell_angle_beta   102.21253297
_cell_angle_gamma   94.69931987
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiMnO2
_chemical_formula_sum   'Li2 Mn2 O4'
_cell_volume   76.01681559
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.58239451  0.50700982  0.56738181  1
  Li  Li1  1  0.08242345  0.00722372  0.56680997  1
  Mn  Mn2  1  0.83214688  0.25741702  0.06693964  1
  Mn  Mn3  1  0.33209535  0.75729832  0.06700489  1
  O  O4  1  0.68746158  0.89661876  0.83384269  1
  O  O5  1  0.47662548  0.11822493  0.29991358  1
  O  O6  1  0.97621093  0.61829104  0.29973006  1
  O  O7  1  0.18715380  0.39665540  0.83379037  1
",2
12,19,47,-2.139877486,"# generated using pymatgen
data_LiMnO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.10171771
_cell_length_b   5.05477916
_cell_length_c   5.04416834
_cell_angle_alpha   99.75329797
_cell_angle_beta   100.90025553
_cell_angle_gamma   95.14709082
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiMnO2
_chemical_formula_sum   'Li2 Mn2 O4'
_cell_volume   75.92761942
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.91076743  -0.11272413  0.07547093  1
  Li  Li1  1  0.41421669  0.38680330  0.07638181  1
  Mn  Mn2  1  0.65150699  0.14123764  0.57370082  1
  Mn  Mn3  1  0.15143219  0.64131473  0.57365901  1
  O  O4  1  0.78427198  0.50236914  0.80514831  1
  O  O5  1  0.01168402  0.28166991  0.33935285  1
  O  O6  1  0.28538619  0.00224893  0.80563186  1
  O  O7  1  0.51200651  0.78169149  0.33956441  1
",1
13,8,19,-2.13705397,"# generated using pymatgen
data_LiMnO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.87463595
_cell_length_b   3.10866928
_cell_length_c   9.71615289
_cell_angle_alpha   77.04503680
_cell_angle_beta   81.63755744
_cell_angle_gamma   62.46650323
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiMnO2
_chemical_formula_sum   'Li2 Mn2 O4'
_cell_volume   74.94493721
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.50082744  0.30431958  0.28711841  1
  Li  Li1  1  0.00020995  0.80311839  0.78709153  1
  Mn  Mn2  1  0.24992761  0.05528897  0.03733026  1
  Mn  Mn3  1  0.75063607  0.55403137  0.53722046  1
  O  O4  1  0.14060208  0.88992837  0.41971755  1
  O  O5  1  0.63996880  0.39134483  0.91970280  1
  O  O6  1  0.85931573  0.72059686  0.15484141  1
  O  O7  1  0.35983132  0.21894162  0.65485858  1
",8
14,14,35,-2.136347966,"# generated using pymatgen
data_LiMnO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.10347876
_cell_length_b   4.98910590
_cell_length_c   5.23794767
_cell_angle_alpha   76.25977662
_cell_angle_beta   72.78315676
_cell_angle_gamma   89.92652704
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiMnO2
_chemical_formula_sum   'Li2 Mn2 O4'
_cell_volume   75.04270108
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.56755058  0.48355090  0.72047957  1
  Li  Li1  1  0.81039932  0.26195226  0.22584063  1
  Mn  Mn2  1  0.10071471  0.00444119  0.71669812  1
  Mn  Mn3  1  0.34476454  0.74091214  0.22865544  1
  O  O4  1  0.20219501  0.37297511  0.47301633  1
  O  O5  1  0.63965980  0.87268259  0.47294258  1
  O  O6  1  0.02324394  0.64493651  0.98650952  1
  O  O7  1  0.53720511  0.10013530  0.95877082  1
",1
15,26,77,-2.133793032,"# generated using pymatgen
data_LiMnO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.45378006
_cell_length_b   2.87692394
_cell_length_c   6.51672702
_cell_angle_alpha   115.68778055
_cell_angle_beta   90.07448040
_cell_angle_gamma   90.00009095
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiMnO2
_chemical_formula_sum   'Li2 Mn2 O4'
_cell_volume   75.24760849
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.63282222  0.35971643  0.22277672  1
  Li  Li1  1  0.13175323  0.64141413  -0.00633145  1
  Mn  Mn2  1  0.13247691  0.11129566  0.46911655  1
  Mn  Mn3  1  0.63221630  0.89126639  0.74728756  1
  O  O4  1  0.13206936  0.39034449  0.24653973  1
  O  O5  1  0.63232332  0.15876315  0.51317149  1
  O  O6  1  0.63312456  0.61182870  0.97018124  1
  O  O7  1  0.13298010  0.84378106  0.70321415  1
",11
16,7,10,-2.131320908,"# generated using pymatgen
data_LiMnO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.87928498
_cell_length_b   4.44791797
_cell_length_c   5.86663762
_cell_angle_alpha   89.94022132
_cell_angle_beta   89.98027453
_cell_angle_gamma   89.83708962
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiMnO2
_chemical_formula_sum   'Li2 Mn2 O4'
_cell_volume   75.13264310
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.11066814  0.39404053  0.58209918  1
  Li  Li1  1  0.60474124  0.89348282  0.81168710  1
  Mn  Mn2  1  0.10786892  0.39370154  0.05778418  1
  Mn  Mn3  1  0.60849850  0.89359650  0.33601815  1
  O  O4  1  0.60865476  0.39383570  0.83463916  1
  O  O5  1  0.10924067  0.89368901  0.10157157  1
  O  O6  1  0.10814375  0.89332830  0.55887415  1
  O  O7  1  0.60754901  0.39353260  0.29245950  1
",11
17,25,67,-2.129068265,"# generated using pymatgen
data_LiMnO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.86182199
_cell_length_b   4.49329349
_cell_length_c   6.45249691
_cell_angle_alpha   90.59403586
_cell_angle_beta   115.26163680
_cell_angle_gamma   90.62209947
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiMnO2
_chemical_formula_sum   'Li2 Mn2 O4'
_cell_volume   75.02314556
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.33291765  0.50498173  0.51667401  1
  Li  Li1  1  0.05181438  0.00489261  0.74798292  1
  Mn  Mn2  1  0.80409670  0.50432597  0.99404217  1
  Mn  Mn3  1  0.58198545  0.00647244  0.27064888  1
  O  O4  1  0.08487281  0.50364263  0.77003639  1
  O  O5  1  0.85220672  0.00466626  0.03549177  1
  O  O6  1  0.53414062  0.50606851  0.22925389  1
  O  O7  1  0.30097167  0.00739886  0.49474998  1
",2
18,20,50,-2.128926223,"# generated using pymatgen
data_LiMnO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.13987954
_cell_length_b   5.09445757
_cell_length_c   5.04380746
_cell_angle_alpha   103.67997514
_cell_angle_beta   97.80854815
_cell_angle_gamma   96.76082026
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiMnO2
_chemical_formula_sum   'Li2 Mn2 O4'
_cell_volume   76.71814565
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.06041539  0.23891049  0.72294868  1
  Li  Li1  1  0.93008345  0.45797412  0.24163544  1
  Mn  Mn2  1  0.62881605  0.71497112  0.72604804  1
  Mn  Mn3  1  0.35948258  0.98192964  0.23756957  1
  O  O4  1  0.49360891  0.34874135  0.48169345  1
  O  O5  1  0.22995166  0.62389210  0.96638203  1
  O  O6  1  0.75736318  0.07356736  0.99666141  1
  O  O7  1  0.99352277  0.84865182  0.48148937  1
",1
19,29,81,-2.099685919,"# generated using pymatgen
data_LiMnO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.02858719
_cell_length_b   2.83195487
_cell_length_c   10.18124817
_cell_angle_alpha   95.79795437
_cell_angle_beta   91.30695901
_cell_angle_gamma   65.55193015
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiMnO2
_chemical_formula_sum   'Li2 Mn2 O4'
_cell_volume   79.06904629
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.08197345  0.39710913  0.52331495  1
  Li  Li1  1  0.20877335  0.59572275  0.03689908  1
  Mn  Mn2  1  0.68187465  0.02078043  0.29450676  1
  Mn  Mn3  1  0.81335513  0.21221224  0.80667710  1
  O  O4  1  0.44722569  0.67793454  0.41465071  1
  O  O5  1  0.57933293  0.86842786  0.92670521  1
  O  O6  1  0.97387937  0.34671732  0.19010455  1
  O  O7  1  0.10985244  0.53810573  0.70406864  1
",1
20,13,38,-2.099638441,"# generated using pymatgen
data_LiMnO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.02112363
_cell_length_b   4.06244995
_cell_length_c   6.13686196
_cell_angle_alpha   91.14336661
_cell_angle_beta   95.52408540
_cell_angle_gamma   89.90065715
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiMnO2
_chemical_formula_sum   'Li2 Mn2 O4'
_cell_volume   74.95398901
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.31105532  0.81421753  0.28085025  1
  Li  Li1  1  0.83592952  0.31128601  0.47578462  1
  Mn  Mn2  1  0.81158425  0.31441172  0.02109231  1
  Mn  Mn3  1  0.33126992  0.81110753  0.73593619  1
  O  O4  1  0.33232041  0.31179505  0.77877365  1
  O  O5  1  0.80971984  0.81385702  0.97847785  1
  O  O6  1  0.29771517  0.31416347  0.23835996  1
  O  O7  1  0.84518555  0.81152867  0.51874317  1
",1
21,11,28,-2.096294974,"# generated using pymatgen
data_LiMnO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.08769613
_cell_length_b   5.01347225
_cell_length_c   5.88706021
_cell_angle_alpha   70.49713156
_cell_angle_beta   59.06554237
_cell_angle_gamma   72.77137522
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiMnO2
_chemical_formula_sum   'Li2 Mn2 O4'
_cell_volume   72.80447722
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.97921172  0.71419416  0.13375397  1
  Li  Li1  1  0.51595713  0.21544748  0.35551815  1
  Mn  Mn2  1  0.02754531  0.71927695  0.60908630  1
  Mn  Mn3  1  0.51271936  0.20538380  0.87953676  1
  O  O4  1  0.78789255  0.46956928  0.51717067  1
  O  O5  1  -0.14898005  0.45482467  0.97085983  1
  O  O6  1  0.20076463  0.96418418  0.74481292  1
  O  O7  1  0.25688634  0.96211649  0.24429741  1
",1
