,Unnamed: 0,idx,Formation Energy,cif,Space group number
10,15,66,-2.239196080000001,"# generated using pymatgen
data_V2O5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.61436500
_cell_length_b   5.14869376
_cell_length_c   5.14050546
_cell_angle_alpha   77.57144117
_cell_angle_beta   69.62522815
_cell_angle_gamma   69.67015228
_symmetry_Int_Tables_number   1
_chemical_formula_structural   V2O5
_chemical_formula_sum   'V2 O5'
_cell_volume   83.60503122
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  0.91050979  0.11764884  0.65496966  1
  V  V1  1  0.77538748  0.80934571  0.23068182  1
  O  O2  1  0.20856947  0.90954856  0.26419960  1
  O  O3  1  0.48514716  0.07413020  0.54826475  1
  O  O4  1  0.68991275  0.28704088  0.92899212  1
  O  O5  1  0.85858458  0.48584574  0.38774872  1
  O  O6  1  -0.02353824  0.76911607  0.86725633  1
",1
11,22,83,-2.2353832657142867,"# generated using pymatgen
data_V2O5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.31357583
_cell_length_b   4.92243062
_cell_length_c   6.53327452
_cell_angle_alpha   111.32541178
_cell_angle_beta   90.23708244
_cell_angle_gamma   90.64736491
_symmetry_Int_Tables_number   1
_chemical_formula_structural   V2O5
_chemical_formula_sum   'V2 O5'
_cell_volume   99.25663305
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  0.30278178  0.62330003  0.63260989  1
  V  V1  1  0.29830305  0.90550521  0.19301228  1
  O  O2  1  0.80091589  0.04995892  0.17407969  1
  O  O3  1  0.30488574  0.26420782  0.50243532  1
  O  O4  1  0.29552940  0.64419839  0.91636310  1
  O  O5  1  0.29374443  0.67901991  0.33002215  1
  O  O6  1  0.80117372  0.78612172  0.65436558  1
",1
12,13,70,-2.2337463685714294,"# generated using pymatgen
data_V2O5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.65934472
_cell_length_b   5.11029154
_cell_length_c   5.69228219
_cell_angle_alpha   111.19394491
_cell_angle_beta   91.95127243
_cell_angle_gamma   108.86682954
_symmetry_Int_Tables_number   1
_chemical_formula_structural   V2O5
_chemical_formula_sum   'V2 O5'
_cell_volume   92.53038802
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  0.15628104  0.81085173  0.97174041  1
  V  V1  1  0.43441905  0.37177239  0.56562502  1
  O  O2  1  0.99279163  0.49229186  0.60598856  1
  O  O3  1  0.63641965  0.77694740  0.86270006  1
  O  O4  1  0.34260999  0.18764095  0.22266409  1
  O  O5  1  0.07014086  0.60766094  0.13632188  1
  O  O6  1  0.31722579  0.11047374  0.67604798  1
",1
13,27,111,-2.230294105714286,"# generated using pymatgen
data_V2O5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.18280548
_cell_length_b   5.30839619
_cell_length_c   5.55578380
_cell_angle_alpha   87.65330080
_cell_angle_beta   87.34334312
_cell_angle_gamma   69.98644341
_symmetry_Int_Tables_number   1
_chemical_formula_structural   V2O5
_chemical_formula_sum   'V2 O5'
_cell_volume   143.41673271
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  0.57202852  0.47433060  0.98911496  1
  V  V1  1  0.22466809  0.11869921  0.17156939  1
  O  O2  1  0.46369984  0.83137639  0.02553528  1
  O  O3  1  0.93727814  0.30092324  0.99148382  1
  O  O4  1  0.11294805  0.02938125  0.42434239  1
  O  O5  1  0.41244838  0.33954339  0.22954366  1
  O  O6  1  0.45821997  0.41675292  0.73975350  1
",1
14,18,40,-2.2271608585714286,"# generated using pymatgen
data_V2O5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.29148516
_cell_length_b   4.79669964
_cell_length_c   6.62858996
_cell_angle_alpha   91.14675949
_cell_angle_beta   90.04696202
_cell_angle_gamma   89.99201998
_symmetry_Int_Tables_number   1
_chemical_formula_structural   V2O5
_chemical_formula_sum   'V2 O5'
_cell_volume   104.63294239
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  0.49897142  0.04087638  0.96519728  1
  V  V1  1  0.49910890  0.30724492  0.46959134  1
  O  O2  1  -0.00146815  0.86874298  0.96309871  1
  O  O3  1  0.49956528  0.64378061  0.47390229  1
  O  O4  1  -0.00079942  0.15378575  0.46703940  1
  O  O5  1  0.49862652  0.25546009  0.17040091  1
  O  O6  1  0.49894144  0.25725626  0.76703208  1
",6
15,7,9,-2.2207355685714294,"# generated using pymatgen
data_V2O5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.77416260
_cell_length_b   4.93200203
_cell_length_c   4.96851421
_cell_angle_alpha   106.70759604
_cell_angle_beta   105.23964342
_cell_angle_gamma   75.24825807
_symmetry_Int_Tables_number   1
_chemical_formula_structural   V2O5
_chemical_formula_sum   'V2 O5'
_cell_volume   106.06145043
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  0.62383554  0.50359355  0.27548445  1
  V  V1  1  0.17654406  0.06962600  0.70483081  1
  O  O2  1  0.39959619  0.28562923  0.99213580  1
  O  O3  1  0.40085831  0.78731671  0.49031005  1
  O  O4  1  0.78745843  0.65318205  0.12781468  1
  O  O5  1  0.00990685  0.91876444  0.84809827  1
  O  O6  1  0.90148563  0.28717801  0.48980295  1
",1
16,8,77,-2.2200742285714288,"# generated using pymatgen
data_V2O5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.26408131
_cell_length_b   5.41003498
_cell_length_c   6.54813125
_cell_angle_alpha   76.95029950
_cell_angle_beta   90.09594747
_cell_angle_gamma   75.22104443
_symmetry_Int_Tables_number   1
_chemical_formula_structural   V2O5
_chemical_formula_sum   'V2 O5'
_cell_volume   108.70334805
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  0.33930556  0.29369754  0.33165445  1
  V  V1  1  0.41599538  0.11580241  0.81831131  1
  O  O2  1  0.35807449  0.25152248  0.02537421  1
  O  O3  1  0.30292892  0.38228668  0.60457216  1
  O  O4  1  0.47178319  -0.02103661  0.43110297  1
  O  O5  1  0.77652548  0.44154575  0.27123008  1
  O  O6  1  0.98346497  0.95397674  0.82779582  1
",1
17,24,91,-2.219025925714286,"# generated using pymatgen
data_V2O5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.50638834
_cell_length_b   5.50619855
_cell_length_c   5.65619242
_cell_angle_alpha   63.01764929
_cell_angle_beta   86.01722284
_cell_angle_gamma   86.39274266
_symmetry_Int_Tables_number   1
_chemical_formula_structural   V2O5
_chemical_formula_sum   'V2 O5'
_cell_volume   124.69023624
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  0.57863507  0.50678562  0.29172906  1
  V  V1  1  0.80614584  0.16343475  0.93827902  1
  O  O2  1  0.70045272  0.43508758  0.02044875  1
  O  O3  1  0.67797433  0.84822067  0.20376569  1
  O  O4  1  0.16600650  0.14156265  0.93320286  1
  O  O5  1  0.21921339  0.50490185  0.30659248  1
  O  O6  1  0.69942616  0.25073687  0.60786815  1
",1
18,1,2,-2.2175565171428566,"# generated using pymatgen
data_V2O5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.28337409
_cell_length_b   4.83480501
_cell_length_c   6.69591646
_cell_angle_alpha   94.66869483
_cell_angle_beta   90.15725120
_cell_angle_gamma   92.48792942
_symmetry_Int_Tables_number   1
_chemical_formula_structural   V2O5
_chemical_formula_sum   'V2 O5'
_cell_volume   105.83950015
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  0.70743590  0.79558522  0.87374780  1
  V  V1  1  0.73218608  0.96440736  0.38086617  1
  O  O2  1  0.23665589  0.11815022  0.39683067  1
  O  O3  1  0.72608771  0.62900017  0.36419376  1
  O  O4  1  0.19561594  0.62325622  0.86423193  1
  O  O5  1  0.72079116  0.00870580  0.08854201  1
  O  O6  1  0.72103833  0.00852301  0.68614565  1
",1
19,31,147,-2.215879582857143,"# generated using pymatgen
data_V2O5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.99010164
_cell_length_b   4.91238127
_cell_length_c   5.32334452
_cell_angle_alpha   73.73790289
_cell_angle_beta   73.51138687
_cell_angle_gamma   75.36127399
_symmetry_Int_Tables_number   1
_chemical_formula_structural   V2O5
_chemical_formula_sum   'V2 O5'
_cell_volume   117.97354285
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  0.49131292  0.22817761  0.47631719  1
  V  V1  1  0.10289257  0.43793967  0.06817940  1
  O  O2  1  0.66963758  0.93192700  0.61937617  1
  O  O3  1  0.16931159  0.73754883  0.08133885  1
  O  O4  1  0.29998629  0.14822415  0.27402675  1
  O  O5  1  0.73515860  0.44119136  0.23634224  1
  O  O6  1  0.23230946  0.39996938  0.72498240  1
",1
20,19,57,-2.214850051428572,"# generated using pymatgen
data_V2O5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.20718797
_cell_length_b   4.53504421
_cell_length_c   8.17196130
_cell_angle_alpha   112.29812348
_cell_angle_beta   100.20511170
_cell_angle_gamma   90.51318206
_symmetry_Int_Tables_number   1
_chemical_formula_structural   V2O5
_chemical_formula_sum   'V2 O5'
_cell_volume   107.85182958
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  0.75749477  0.79894760  0.39169513  1
  V  V1  1  0.54869896  0.65411461  0.92097140  1
  O  O2  1  0.30128707  0.97441819  0.48431908  1
  O  O3  1  0.75538788  0.44688218  0.39842749  1
  O  O4  1  0.54999034  0.00616202  0.91450426  1
  O  O5  1  0.00463894  0.47859860  0.82817605  1
  O  O6  1  0.65343906  0.72638179  0.15629259  1
",2
21,17,34,-2.21231017857143,"# generated using pymatgen
data_V2O5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.17561249
_cell_length_b   4.79399835
_cell_length_c   8.02851566
_cell_angle_alpha   105.00397643
_cell_angle_beta   100.26032304
_cell_angle_gamma   90.30114515
_symmetry_Int_Tables_number   1
_chemical_formula_structural   V2O5
_chemical_formula_sum   'V2 O5'
_cell_volume   116.00054489
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  0.59078757  0.23084908  0.33151628  1
  V  V1  1  0.39581656  0.34932744  0.90358637  1
  O  O2  1  0.09482296  0.05213504  0.34358537  1
  O  O3  1  0.49789464  0.32195121  0.12552565  1
  O  O4  1  0.66090606  0.53159641  0.48251370  1
  O  O5  1  0.40429894  0.69188632  0.91859496  1
  O  O6  1  0.85075227  0.20723750  0.80573567  1
",1
22,21,73,-2.21221119,"# generated using pymatgen
data_V2O5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.23769716
_cell_length_b   6.04210221
_cell_length_c   6.55720012
_cell_angle_alpha   69.95670522
_cell_angle_beta   90.83829436
_cell_angle_gamma   75.78093739
_symmetry_Int_Tables_number   1
_chemical_formula_structural   V2O5
_chemical_formula_sum   'V2 O5'
_cell_volume   116.12446822
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  0.85411290  0.19083054  0.43753823  1
  V  V1  1  0.64094754  0.63032469  0.91892625  1
  O  O2  1  0.73835970  0.41703519  0.81818590  1
  O  O3  1  0.71705141  0.47891691  0.20848484  1
  O  O4  1  0.94387901  0.98290181  0.33027189  1
  O  O5  1  0.36153941  0.18377165  0.56446186  1
  O  O6  1  0.06690703  0.78568721  0.84724602  1
",1
23,28,115,-2.206847432857144,"# generated using pymatgen
data_V2O5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.18140339
_cell_length_b   4.70962548
_cell_length_c   7.82392705
_cell_angle_alpha   76.28392805
_cell_angle_beta   78.61239974
_cell_angle_gamma   90.03827192
_symmetry_Int_Tables_number   1
_chemical_formula_structural   V2O5
_chemical_formula_sum   'V2 O5'
_cell_volume   111.50378900
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  0.77283908  0.72814925  0.03905617  1
  V  V1  1  0.97344011  0.26294873  0.62752459  1
  O  O2  1  0.47057700  0.44763195  0.63409216  1
  O  O3  1  0.22450550  0.78633620  0.13919939  1
  O  O4  1  0.88222811  0.94454664  0.81228469  1
  O  O5  1  0.06014154  0.14118672  0.44873806  1
  O  O6  1  0.78117667  0.39289251  0.02094795  1
",1
